,Unnamed: 0,timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label
1902,1902,1674143831.694617,CxoHpL1M9hA77Gk1ge,192.168.137.65,42780,192.168.137.1,53,udp,dns,2.638799,70,102,SF,T,T,0,Dd,2,126,2,158,-,Mirai_DDoS
1903,1903,1674143831.697344,C0JzT03M4qZjHbpBHf,192.168.137.65,42780,8.8.8.8,53,udp,dns,2.658760,70,102,SF,T,F,0,Dd,2,126,2,158,-,Mirai_DDoS
1904,1904,1674143841.761559,ChI1YP1eNE8nVP36Z9,192.168.137.248,55622,192.168.137.1,53,udp,dns,0.132909,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1905,1905,1674143672.698644,CFgHry4ItWBgYw1Zki,192.168.137.129,61212,17.253.97.206,443,tcp,ssl,174.103091,517,2888,RSTR,T,F,0,SWhADadTtFr,15,3978,15,8056,-,Mirai_DDoS
1906,1906,1674143841.820814,COqyDa1v7P8hdZAYt3,192.168.137.248,44651,192.168.137.1,53,udp,dns,0.132941,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1907,1907,1674143831.99179,CMssuv1jIPPVTc9Ral,192.168.137.65,42780,8.208.8.243,53,udp,dns,2.428390,70,1022,SF,T,F,0,Dd,2,126,2,1078,-,Mirai_DDoS
1908,1908,1674143847.112397,Cf7jgu3h4yuKSgl8I,192.168.137.171,51668,192.168.137.93,80,tcp,-,3.000803,0,0,S0,T,T,0,S,3,180,0,0,-,Mirai_DDoS
1909,1909,1674143822.134421,CjsOJk2lDZb2Df10M1,fe80::217:88ff:fe60:d64f,5353,ff02::fb,5353,udp,dns,20.170949,5839,0,S0,T,F,0,D,21,6847,0,0,-,Mirai_DDoS
1910,1910,1674143822.134411,C2PXcg4RIUdIFmwjNa,192.168.137.38,5353,224.0.0.251,5353,udp,dns,20.170948,5839,0,S0,T,F,0,D,21,6427,0,0,-,Mirai_DDoS
1911,1911,1674143847.319878,CchpFD1m0q8gPmmho4,69.168.130.48,61293,192.168.137.129,443,tcp,-,-,-,-,RSTRH,F,T,0,^r,0,0,1,40,-,Mirai_DDoS
1912,1912,1674143847.389847,CnI8L4VCp0UCiOE17,192.168.137.162,44384,192.168.137.248,8009,tcp,-,3.166223,0,0,S0,T,T,0,S,3,180,0,0,-,Mirai_DDoS
1913,1913,1674143842.736233,CeDApbyemjEe025h8,192.168.137.248,49768,8.8.8.8,53,udp,dns,0.171060,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1914,1914,1674143842.823025,Cj2Fhd4yMzGOnBNuXl,192.168.137.248,43408,8.8.8.8,53,udp,dns,0.171153,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1915,1915,1674143792.982459,CqMlBFpDISUTlJjjf,192.168.137.205,35800,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
1916,1916,1674143825.410881,C6FCm62yOUX9IC1k8d,192.168.137.112,54690,35.161.249.48,20443,tcp,ssl,22.744442,222,474,SF,T,F,0,ShADadTFf,17,1204,14,1054,-,Mirai_DDoS
1917,1917,1674143851.380691,CwjiC32UIQ9uA6UKFd,192.168.137.163,40339,39.108.218.123,13502,tcp,-,0.520926,0,0,REJ,T,F,0,Sr,2,120,1,40,-,Mirai_DDoS
1918,1918,1674143843.714023,CbQATw1jtnSrztCH4c,192.168.137.248,46025,192.168.137.1,53,udp,dns,0.133208,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1919,1919,1674143741.021075,CYZZg64jl0PU7A7q1d,192.168.137.87,3,192.168.137.1,3,icmp,-,52.698921,308,0,OTH,T,T,0,-,11,616,0,0,-,Mirai_DDoS
1920,1920,1674143842.488975,CvOcOC1Jepe663wGUa,192.168.137.186,50433,54.221.226.149,443,tcp,-,10.206113,0,0,RSTO,T,F,0,ShR,9,400,6,288,-,Mirai_DDoS
1921,1921,1674143843.809921,CSJtov4W8fOOAKJlff,192.168.137.248,59402,192.168.137.1,53,udp,dns,0.133063,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1922,1922,1674143844.391847,CoV0dm49kR0IRdbZxg,192.168.137.205,51292,192.168.137.1,53,udp,dns,0.147604,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
1923,1923,1674143844.758947,C4hyiN1WJUmu1NEar4,192.168.137.248,59300,8.8.8.8,53,udp,dns,0.198869,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1924,1924,1674143844.811545,CHUQQU3l21O7Ca4EK8,192.168.137.248,56687,8.8.8.8,53,udp,dns,0.184660,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1925,1925,1674143843.811108,COvLIB1DdG79zOmXve,192.168.137.129,61391,17.248.175.171,443,tcp,-,6.008523,0,0,RSTO,T,F,0,SWhR,8,464,5,300,-,Mirai_DDoS
1926,1926,1674143844.185552,Ci3ir24UB5becjtnuc,192.168.137.129,61392,17.250.102.44,443,tcp,-,5.634081,0,0,RSTO,T,F,0,SWhR,7,424,7,420,-,Mirai_DDoS
1927,1927,1674143853.947932,CObf841Bn8PTsaYK0h,192.168.137.163,39998,47.91.167.51,13502,tcp,-,0.359341,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1928,1928,1674143835.016146,CXv3h4aVXWwoMX0x9,192.168.137.129,52185,192.168.137.1,53,udp,dns,3.325281,132,516,SF,T,T,0,Dd,3,216,3,600,-,Mirai_DDoS
1929,1929,1674143835.016143,CXhW5F3T8NMjm3rMAf,192.168.137.129,50087,192.168.137.1,53,udp,dns,3.324808,132,351,SF,T,T,0,Dd,3,216,3,435,-,Mirai_DDoS
1930,1930,1674143835.161252,CUR7QD4lsKMsSNj9Lg,192.168.137.129,64550,192.168.137.1,53,udp,dns,3.415062,117,165,SF,T,T,0,Dd,3,201,3,249,-,Mirai_DDoS
1931,1931,1674143835.161251,CIPJQY3bUxosKiqiXi,192.168.137.129,64982,192.168.137.1,53,udp,dns,3.413361,117,297,SF,T,T,0,Dd,3,201,3,381,-,Mirai_DDoS
1932,1932,1674143835.16125,CQH9Ap3HBZLvKHdxTc,192.168.137.129,60791,192.168.137.1,53,udp,dns,3.412661,186,330,SF,T,T,0,Dd,3,270,3,414,-,Mirai_DDoS
1933,1933,1674143835.161247,C3OX5F2mEj6N2uotui,192.168.137.129,56666,192.168.137.1,53,udp,dns,3.379933,99,503,SF,T,T,0,Dd,3,183,3,587,-,Mirai_DDoS
1934,1934,1674143845.29178,CBcLrj43t2Z8A6bl7l,192.168.137.237,34438,8.8.8.8,53,udp,dns,0.179622,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
1935,1935,1674143845.727476,CYwCHE1jZ38Q0Dem3j,192.168.137.248,55245,192.168.137.1,53,udp,dns,0.145704,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1936,1936,1674143845.816057,CozvHL2hAu3FTGEK7b,192.168.137.248,36213,192.168.137.1,53,udp,dns,0.167600,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1937,1937,1674143846.482445,CtE3MmWK3J2keinli,192.168.137.77,55155,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
1938,1938,1674143851.380688,CYFCdC26ZzBSCla9Re,192.168.137.163,49437,47.254.72.224,13502,tcp,-,0.241126,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1939,1939,1674143539.287079,CjAlqI2Atzws8wDRj,192.168.137.134,51917,35.164.195.39,8886,tcp,-,17.341127,0,0,S1,T,F,0,Sh,7,308,9,396,-,Mirai_DDoS
1940,1940,1674143846.709892,C46k9n2Ovwjpo3JIml,192.168.137.237,52204,8.8.8.8,53,udp,dns,0.179884,53,166,SF,T,F,0,Dd,1,81,1,194,-,Mirai_DDoS
1941,1941,1674143846.720089,CnSK7T13gqwVpetGY5,192.168.137.248,37560,8.8.8.8,53,udp,dns,0.175341,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1942,1942,1674143846.837385,CPDdaBKUsWM918ZT2,192.168.137.248,59994,8.8.8.8,53,udp,dns,0.195149,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1943,1943,1674143796.427332,CSTZzG3nFaUl5YiVvl,192.168.137.205,29896,47.112.162.49,32100,udp,-,0.468044,4,20,SF,T,F,0,Dd,1,32,1,48,-,Mirai_DDoS
1944,1944,1674143845.802925,C93JpX2xAPpxxFBqsj,192.168.137.29,57481,34.227.87.28,443,tcp,-,8.946428,0,0,RSTO,T,F,0,ShR,7,340,5,300,-,Mirai_DDoS
1945,1945,1674143845.815584,CCYfFF487v8vN5Anoh,192.168.137.29,50883,52.7.201.186,443,tcp,-,11.692105,0,0,RSTO,T,F,0,ShR,8,380,5,300,-,Mirai_DDoS
1946,1946,1674143847.740395,CyYZby22W4oZGvT1Pd,192.168.137.248,46364,192.168.137.1,53,udp,dns,0.158626,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1947,1947,1674143797.621625,CWDEb03GigeJTv3q46,192.168.137.108,50054,162.159.200.123,123,udp,ntp,0.162270,48,48,SF,T,F,0,Dd,1,76,1,76,-,Mirai_DDoS
1948,1948,1674143854.958138,CfuVEP3sOWmwZ4glsc,192.168.137.163,39998,47.91.167.51,13502,tcp,-,0.359015,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1949,1949,1674143847.832927,Cct8RI1pEgwVUiELTk,192.168.137.248,43263,192.168.137.1,53,udp,dns,0.132974,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1950,1950,1674143847.875641,CjqIHa2iXs5hTp5mo9,192.168.137.248,58768,8.8.8.8,53,udp,dns,0.185417,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
1951,1951,1674143857.833865,ClrAUJ3RdaGvd8x167,192.168.137.163,49440,47.254.72.224,13502,tcp,-,0.258379,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1952,1952,1674143798.592042,CAFsaE2L1wgRAJxTuc,fe80::2605:88ff:fe30:6f89,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,Mirai_DDoS
1953,1953,1674143853.721698,CblNg42OJTP7r5iJwc,192.168.137.171,51668,192.168.137.93,80,tcp,-,4.078321,0,0,RSTRH,T,T,0,^r,0,0,3,120,-,Mirai_DDoS
1954,1954,1674143848.794074,CvKadW2KMPEFDtI5zi,192.168.137.248,39671,8.8.8.8,53,udp,dns,0.170605,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1955,1955,1674143853.854823,ClCMoG4Zn0IEwzJYM4,192.168.137.171,51670,192.168.137.93,80,tcp,-,3.002267,0,0,S0,T,T,0,S,3,180,0,0,-,Mirai_DDoS
1956,1956,1674143848.883333,Co5C1u37kTNAEC7Mmj,192.168.137.29,48089,192.168.137.1,53,udp,dns,0.159456,51,83,SF,T,T,0,Dd,1,79,1,111,-,Mirai_DDoS
1957,1957,1674143848.88632,CEcYv9Ifutt9roxOi,192.168.137.248,34742,8.8.8.8,53,udp,dns,0.170838,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1958,1958,1674143848.886381,CpwdVl1fHEULhi7m42,192.168.137.248,47212,192.168.137.1,53,udp,dns,0.174150,33,163,SF,T,T,0,Dd,1,61,1,191,-,Mirai_DDoS
1959,1959,1674143847.245841,Cg7K6p3G8SgwBHL571,192.168.137.186,50434,54.221.226.149,443,tcp,-,9.936925,0,0,RSTO,T,F,0,ShR,9,400,5,240,-,Mirai_DDoS
1960,1960,1674143794.648485,CyodUv2x79T1w8G6k6,192.168.137.242,39398,34.238.41.119,8800,udp,-,4.349563,1554,0,S0,T,F,0,D,6,1722,0,0,-,Mirai_DDoS
1961,1961,1674143854.308544,CrUOJh4ipUichUnYLd,192.168.137.186,50433,54.221.226.149,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
1962,1962,1674143819.241645,CEey0MnpKnWXKEwRc,192.168.137.58,5353,224.0.0.251,5353,udp,dns,29.288557,9985,0,S0,T,F,0,D,30,10825,0,0,-,Mirai_DDoS
1963,1963,1674143819.253081,CxGTYM2pL4CksyBH3j,fe80::72ee:50ff:fe68:e32,5353,ff02::fb,5353,udp,dns,29.325258,9985,0,S0,T,F,0,D,30,11425,0,0,-,Mirai_DDoS
1964,1964,1674143849.415596,CbHX681mCRrf8QrU25,192.168.137.205,36713,192.168.137.1,53,udp,dns,0.147574,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
1965,1965,1674143837.596842,CgWYUP2IGClAB2fdga,192.168.137.162,44382,192.168.137.248,8009,tcp,ssl,16.218245,699,4104,RSTO,T,T,0,ShADadFRR,14,1415,11,4716,-,Mirai_DDoS
1966,1966,1674143541.364811,C8XGoH1qsFhxtrgIca,192.168.137.61,35568,35.164.195.39,8886,tcp,-,18.264522,0,0,S1,T,F,0,Sh,3,132,6,264,-,Mirai_DDoS
1967,1967,1674143849.683621,CAfzuN3tpbtrllZN61,192.168.137.237,59975,192.168.137.1,53,udp,dns,0.159444,65,149,SF,T,T,0,Dd,1,93,1,177,-,Mirai_DDoS
1968,1968,1674143849.735673,Ck1YFM3EfJJHQn2Q52,192.168.137.248,44155,192.168.137.1,53,udp,dns,0.133086,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1969,1969,1674143849.818858,CCdPzc3yxdRCvbXqpj,192.168.137.248,44461,192.168.137.1,53,udp,dns,0.133860,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1970,1970,1674143849.880676,C4ZVKy1uKyuDerYfq6,192.168.137.248,36322,8.8.8.8,53,udp,dns,0.184061,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
1971,1971,1674143850.294465,CrWi3w2JYRRv1MuS3e,192.168.137.237,38619,8.8.4.4,53,udp,dns,0.180585,33,234,SF,T,F,0,Dd,1,61,1,262,-,Mirai_DDoS
1972,1972,1674143858.532655,CbHAno10n1zeabloR8,192.168.137.163,49440,47.254.72.224,13502,tcp,-,0.238219,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1973,1973,1674143850.819425,Ctu8Ay1v5qhG7lwKIj,192.168.137.29,55678,192.168.137.1,53,udp,dns,0.147515,70,86,SF,T,T,0,Dd,1,98,1,114,-,Mirai_DDoS
1974,1974,1674143850.819428,CvlXL34xsfZS2sPFZa,192.168.137.248,34433,8.8.8.8,53,udp,dns,0.184950,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1975,1975,1674143850.889842,CdF9Wh4ly4CfwGt2z8,192.168.137.248,55180,8.8.8.8,53,udp,dns,0.170503,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1976,1976,1674143850.890318,Cr0NQN3YZSHgl6iuR5,192.168.137.248,45349,192.168.137.1,53,udp,dns,0.147378,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
1977,1977,1674143851.363324,CPcTjV3hbs2m6jnDd4,192.168.137.77,50655,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
1978,1978,1674143779.35274,CWjXGq1tJPXQ4Qsyjc,192.168.137.47,3,192.168.137.1,3,icmp,-,22.070060,474,0,OTH,T,T,0,-,6,642,0,0,-,Mirai_DDoS
1979,1979,1674143779.352772,C7ZZmC2QNLOlHUjDVa,192.168.137.47,3,8.8.8.8,3,icmp,-,22.070032,474,0,OTH,T,F,0,-,6,642,0,0,-,Mirai_DDoS
1980,1980,1674143779.352774,Ck5Zk51Twf5hxNuC9e,192.168.137.47,3,8.208.8.243,3,icmp,-,22.070031,3234,0,OTH,T,F,0,-,6,3402,0,0,-,Mirai_DDoS
1981,1981,1674143835.572972,CdgsQGA3rITmhQqlb,192.168.137.209,40586,54.154.153.37,443,tcp,ssl,20.923464,1027,330,SF,T,F,0,ShADadtFf,11,1615,11,1104,-,Mirai_DDoS
1982,1982,1674143851.703596,CJgnmpQPSFxMb3sKg,192.168.137.237,50564,8.8.4.4,53,udp,dns,0.179182,53,166,SF,T,F,0,Dd,1,81,1,194,-,Mirai_DDoS
1983,1983,1674143851.770614,CmoKaoKFn6uRidBQi,192.168.137.237,34763,192.168.137.1,53,udp,dns,0.168318,37,314,SF,T,T,0,Dd,1,65,1,342,-,Mirai_DDoS
1984,1984,1674143851.800198,Cn7eOP2rhpXcXwuI5b,192.168.137.29,37938,192.168.137.1,53,udp,dns,0.133165,70,86,SF,T,T,0,Dd,1,98,1,114,-,Mirai_DDoS
1985,1985,1674143851.800201,CVbxS13fAlSN7rHXi4,192.168.137.29,54031,192.168.137.1,53,udp,dns,0.162052,42,201,SF,T,T,0,Dd,1,70,1,229,-,Mirai_DDoS
1986,1986,1674143851.808611,CBqxls1vziUh9rHj1a,192.168.137.29,49990,192.168.137.1,53,udp,dns,0.160327,42,201,SF,T,T,0,Dd,1,70,1,229,-,Mirai_DDoS
1987,1987,1674143851.827971,CwjWrw343c6gDBbJ34,192.168.137.248,43608,192.168.137.1,53,udp,dns,0.133377,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1988,1988,1674143851.828209,COqxkb2U44G5BU8OPf,192.168.137.248,48388,192.168.137.1,53,udp,dns,0.134659,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
1989,1989,1674143851.881129,CrZhLSzK4bqHGF2b7,192.168.137.248,44774,8.8.8.8,53,udp,dns,0.185327,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
1990,1990,1674143856.917332,C9QbfktaakjzUiBl,35.161.249.48,20443,192.168.137.112,54690,tcp,-,-,-,-,SH,F,T,0,F,1,386,0,0,-,Mirai_DDoS
1991,1991,1674143841.971977,C5KhewmBO8VgncL1d,192.168.137.61,49153,192.168.137.1,53,udp,dns,10.286742,217,474,SF,T,T,0,Dd,7,413,6,642,-,Mirai_DDoS
1992,1992,1674143861.129185,CabhcO1QKd8Xxw8qGh,192.168.137.163,52293,47.254.133.105,13502,tcp,-,0.290943,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
1993,1993,1674143801.390618,CqYetG2LlreZwXIryi,192.168.137.129,3,172.224.91.11,3,icmp,-,1.034611,196,0,OTH,T,F,0,-,7,392,0,0,-,Mirai_DDoS
1994,1994,1674143852.463188,CZQSZgo2Ay4y5t3x8,192.168.137.29,50880,52.7.201.186,443,tcp,-,5.044251,0,0,REJ,T,F,0,ArR,2,92,1,40,-,Mirai_DDoS
1995,1995,1674143857.507568,CTsZFH3XfJAIRjAIj1,192.168.137.29,57481,34.227.87.28,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
1996,1996,1674143529.831617,CBiuPO2wTkUpKgKlvj,192.168.137.174,54860,34.158.253.218,443,tcp,-,32.808554,0,0,S1,T,F,0,Sh,3,180,8,480,-,Mirai_DDoS
1997,1997,1674143852.831099,CwzCoc45VfGb09mKB4,192.168.137.248,60454,8.8.8.8,53,udp,dns,0.183006,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1998,1998,1674143852.831626,CfJXBj3pdKp9hkLXk4,192.168.137.248,36953,8.8.8.8,53,udp,dns,0.184888,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
1999,1999,1674143852.889243,CTFooR1Ny9oZ0NYLRc,192.168.137.248,51537,192.168.137.1,53,udp,dns,0.133386,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
2000,2000,1674143842.899171,C5KEO14VTApQ5ZhPzk,192.168.137.17,33967,192.168.137.1,53,udp,dns,5.134720,88,248,SF,T,T,0,Dd,2,144,2,304,-,Mirai_DDoS
2001,2001,1674143761.185462,CsbF3IXqUF2SjPYPl,192.168.137.184,14967,34.235.4.153,32100,udp,-,41.797337,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
2002,2002,1674143761.185459,CLjmbK1hEdaZIACGfd,192.168.137.184,14967,18.223.127.200,32100,udp,-,41.797341,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
2003,2003,1674143761.185463,CggxhG3Kpgtv2rzeZ6,192.168.137.184,14967,54.153.101.7,32100,udp,-,41.829144,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
2004,2004,1674143857.830941,CEi9Qy39c0CNDRLss7,192.168.137.163,39998,47.91.167.51,13502,tcp,-,0.359124,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
2005,2005,1674143853.50892,CmGTtz1xCaLCOsJq3,192.168.137.29,49682,192.168.137.1,53,udp,dns,0.133408,51,83,SF,T,T,0,Dd,1,79,1,111,-,Mirai_DDoS
2006,2006,1674143541.454696,CECNt23Lw9xb49kIpi,192.168.137.141,12694,35.164.195.39,8886,tcp,-,22.069464,0,0,S1,T,F,0,Sh,7,308,10,440,-,Mirai_DDoS
2007,2007,1674143541.490606,Czgx1m3gm9k28XAM0f,192.168.137.66,41388,35.161.158.54,8886,tcp,-,22.155685,0,0,S1,T,F,0,Sh,7,308,10,440,-,Mirai_DDoS
2008,2008,1674143853.817563,Cl8uUFYSca7JoFPB2,192.168.137.248,39228,192.168.137.1,53,udp,dns,0.133037,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
2009,2009,1674143853.830953,CX8YeV2z7H43nNfel9,192.168.137.248,59288,192.168.137.1,53,udp,dns,0.132878,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
2010,2010,1674143853.947951,CdtSnY1U0pDyScRLLb,192.168.137.248,51187,8.8.8.8,53,udp,dns,0.231937,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
2011,2011,1674143853.947951,CSV4vX2eiyohkDUY8h,192.168.137.248,46040,8.8.8.8,53,udp,dns,0.231936,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
2012,2012,1674143862.143037,CmXbdc3WVDzNMuUbb,192.168.137.163,52293,47.254.133.105,13502,tcp,-,0.253643,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
2013,2013,1674143854.400236,CyQIBI3RwmVgDHDsTg,192.168.137.205,34210,192.168.137.1,53,udp,dns,0.133455,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
2014,2014,1674143819.614824,CQCUfU2lAo9SHvTjA,192.168.137.109,40549,54.212.163.173,8886,tcp,ssl,39.860734,6718,884,RSTO,T,F,0,ShADadtTR,29,9076,29,2601,-,Mirai_DDoS
2015,2015,1674143773.941988,C2YFIMRnbXFe3flGd,192.168.137.205,3,47.112.162.49,3,icmp,-,30.538881,96,0,OTH,T,F,0,-,2,152,0,0,-,Mirai_DDoS
2016,2016,1674143854.685775,CSFVJS29BQ2k6h1mAe,192.168.137.237,40878,8.8.8.8,53,udp,dns,0.170830,65,149,SF,T,F,0,Dd,1,93,1,177,-,Mirai_DDoS
2017,2017,1674143854.71395,C3sTBQ2nmevPNn9Qpa,192.168.137.163,35559,192.168.137.1,53,udp,dns,0.274996,33,49,SF,T,T,0,Dd,1,61,1,77,-,Mirai_DDoS
2018,2018,1674143854.841984,Ca46sHggEJKsC5iNk,192.168.137.248,41627,8.8.8.8,53,udp,dns,0.171327,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
2019,2019,1674143542.733422,CzTSe83EjPJV2epc3b,192.168.137.93,31560,54.187.112.38,443,tcp,-,22.109904,0,0,S1,T,F,0,Sh,7,308,10,440,-,Mirai_DDoS
2020,2020,1674143854.885567,C135914Ce7w4wf12Id,192.168.137.248,54240,192.168.137.1,53,udp,dns,0.133310,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
2021,2021,1674143854.901837,CIJdrs251evyc7rjt1,192.168.137.163,59028,192.168.137.1,53,udp,dns,0.174294,37,53,SF,T,T,0,Dd,1,65,1,81,-,Mirai_DDoS
2022,2022,1674143859.903564,CIgIO54KNPeW3vSTfl,192.168.137.163,40902,120.76.210.199,80,tcp,-,3.002616,0,0,S0,T,F,0,S,3,180,0,0,-,Mirai_DDoS
2023,2023,1674143854.904111,Cca1TXvZqeGY888He,192.168.137.248,41741,192.168.137.1,53,udp,dns,0.133007,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
2024,2024,1674143561.900375,C80Ujp2nITw2zeMYti,192.168.137.129,61207,17.57.144.11,443,tcp,-,3.306291,0,0,S1,T,F,0,Sh,1,64,3,180,-,Mirai_DDoS
2025,2025,1674143855.30795,CvYJyt3jUibRH4dEs2,192.168.137.237,43172,192.168.137.1,53,udp,dns,0.169079,33,234,SF,T,T,0,Dd,1,61,1,262,-,Mirai_DDoS
2026,2026,1674143845.38208,CVaAZV3olrTLeuLsci,192.168.137.109,22446,192.168.137.1,53,udp,dns,4.515862,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
2027,2027,1674143860.509552,CA84We1q6rR088rgfk,192.168.137.190,58712,52.11.155.34,21,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
2028,2028,1674143860.459982,CUbR9A2qEOrdMet5e5,192.168.137.163,49440,47.254.72.224,13502,tcp,-,0.238131,0,0,REJ,T,F,0,Sr,1,60,1,40,-,Mirai_DDoS
2029,2029,1674143855.826312,ChMDBf2vHyqjSFIUn5,192.168.137.248,41962,192.168.137.1,53,udp,dns,0.133407,37,87,SF,T,T,0,Dd,1,65,1,115,-,Mirai_DDoS
2030,2030,1674143860.863685,C5bSRh4dXdWB0LZMf8,192.168.137.186,50434,54.221.226.149,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
2031,2031,1674143855.896177,CcPxuu3ShzlDVaMphc,192.168.137.248,35474,8.8.8.8,53,udp,dns,0.207473,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
2032,2032,1674143855.896448,CIjPNN3D7zZZgEIQsg,192.168.137.248,37639,8.8.8.8,53,udp,dns,0.207203,33,163,SF,T,F,0,Dd,1,61,1,191,-,Mirai_DDoS
2033,2033,1674143856.190708,C1sOgC3qzmjpLrCLkb,192.168.137.77,36308,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
2034,2034,1674143856.71358,CzphWM1Ah8WSTUTFoh,192.168.137.237,58140,192.168.137.1,53,udp,dns,0.168156,53,166,SF,T,T,0,Dd,1,81,1,194,-,Mirai_DDoS
2035,2035,1674143856.777071,CEGABx3MZeh3x8iV32,192.168.137.237,54608,8.8.8.8,53,udp,dns,0.190831,37,314,SF,T,F,0,Dd,1,65,1,342,-,Mirai_DDoS
2036,2036,1674143856.821632,CZvp6m4FOFGiCwj9c2,192.168.137.248,34969,8.8.8.8,53,udp,dns,0.171604,37,77,SF,T,F,0,Dd,1,65,1,105,-,Mirai_DDoS
2037,2037,1674143856.907163,Cn5tAl1QCWZwKXE6c5,192.168.137.248,50133,192.168.137.1,53,udp,dns,0.133621,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
